Track,Track Version,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
dhmultiling,2024all,idai-pactols_de-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,537293405410,00:08:57
dhmultiling,2024all,idai-pactols_de-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,282473339405,00:04:42
dhmultiling,2024all,idai-pactols_en-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,273387756718,00:04:33
dhmultiling,2024all,idai-pactols_it-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,285106177819,00:04:45
dhmultiling,2024all,idai-pactols_en-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,242634402511,00:04:02
dhmultiling,2024all,idai-pactols_fr-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,538341381523,00:08:58
dhmultiling,2024all,idai-pactols_de-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,287381948407,00:04:47
dhmultiling,2024all,idai-pactols_en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,541010551120,00:09:01
dhmultiling,2024all,idai-pactols_de-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,243759155451,00:04:03
dhmultiling,2024all,idai-pactols_fr-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,519308974817,00:08:39
dhmultiling,2024all,idai-pactols_de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-lite-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,2788728408,00:00:02
dhmultiling,2024all,idai-pactols_de-fr,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-fr,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_en-it,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,1834826120,00:00:01
dhmultiling,2024all,idai-pactols_en-it,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-it,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_it-it,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,1828540432,00:00:01
dhmultiling,2024all,idai-pactols_it-it,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_it-it,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_en-en,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,1798563560,00:00:01
dhmultiling,2024all,idai-pactols_en-en,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-en,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,1786172035,00:00:01
dhmultiling,2024all,idai-pactols_fr-it,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-it,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,2712847313,00:00:02
dhmultiling,2024all,idai-pactols_de-en,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,6,1,1936036953,00:00:01
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,2931080625,00:00:02
dhmultiling,2024all,idai-pactols_de-it,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,1763828201,00:00:01
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,4,0,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-2.0-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,17,1,3396048575,00:00:03
dhmultiling,2024all,idai-pactols_de-de,lsmatch-2.0-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,1,0,1,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-2.0-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,lsmatch-2.0-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,0,17,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,1426585965,00:00:01
dhmultiling,2024all,idai-pactols_de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.4,0.11764705882352941,0.11764705882352941,0.1818181818181818,2,3,15,5,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,807236259,00:00:00
dhmultiling,2024all,idai-pactols_en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,836609807,00:00:00
dhmultiling,2024all,idai-pactols_it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_it-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.1,0.25,0.25,0.14285714285714288,1,9,3,10,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,911591945,00:00:00
dhmultiling,2024all,idai-pactols_en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.6,0.5,0.5,0.5454545454545454,3,2,3,5,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.0,0.0,0.0,0.0,0,1,4,1,793324345,00:00:00
dhmultiling,2024all,idai-pactols_fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.0,0.0,0.0,0.0,0,1,4,1,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,1707430787,00:00:01
dhmultiling,2024all,idai-pactols_de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-en,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.1,1,2,16,3,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,894779691,00:00:00
dhmultiling,2024all,idai-pactols_en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_en-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,1,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,1219921746,00:00:01
dhmultiling,2024all,idai-pactols_de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-it,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.5,0.11764705882352941,0.11764705882352941,0.19047619047619047,2,2,15,4,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,4348786527,00:00:04
dhmultiling,2024all,idai-pactols_de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_de-de,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.9090909090909091,0.5882352941176471,0.5882352941176471,0.7142857142857143,10,1,7,11,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,ALL,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,903876821,00:00:00
dhmultiling,2024all,idai-pactols_fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,CLASSES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
dhmultiling,2024all,idai-pactols_fr-fr,logmap-kg-melt-oaei-2021-web-latest.tar.gz,INSTANCES,0.125,0.25,0.25,0.16666666666666666,1,7,3,8,-,-
